,day,city,precipitation
3218,2021-10-24,STL,0.0
3219,2021-10-25,STL,0.0
3220,2021-10-26,STL,0.0
3221,2021-10-27,STL,0.0
3222,2021-10-28,STL,0.59
3223,2021-10-29,STL,0.1
3224,2021-10-30,STL,0.0
3225,2021-10-31,STL,0.0
3226,2021-11-01,STL,0.01
3227,2021-11-02,STL,0.0
3228,2021-11-03,STL,0.0
3229,2021-11-04,STL,0.0
3230,2021-11-05,STL,0.0
3231,2021-11-06,STL,0.0
3232,2021-11-07,STL,0.0
3233,2021-11-08,STL,0.0
3234,2021-11-09,STL,0.0
3235,2021-11-10,STL,0.0
3236,2021-11-11,STL,0.07
3237,2021-11-12,STL,0.0
3238,2021-11-13,STL,0.0
3239,2021-11-14,STL,0.09
3240,2021-11-15,STL,0.0
3241,2021-11-16,STL,0.0
3242,2021-11-17,STL,0.0
3243,2021-11-18,STL,0.0
3244,2021-11-19,STL,0.0
3245,2021-11-20,STL,0.0
3246,2021-11-21,STL,0.0
3247,2021-11-22,STL,0.0
3248,2021-11-23,STL,0.0
3249,2021-11-24,STL,0.01
3250,2021-11-25,STL,0.17
3251,2021-11-26,STL,0.0
3252,2021-11-27,STL,0.0
3253,2021-11-28,STL,0.0
3254,2021-11-29,STL,0.0
3255,2021-11-30,STL,0.0
3256,2021-12-01,STL,0.01
3257,2021-12-02,STL,0.0
3258,2021-12-03,STL,0.0
3259,2021-12-04,STL,0.0
3260,2021-12-05,STL,0.01
3261,2021-12-06,STL,0.0
3262,2021-12-07,STL,0.0
3263,2021-12-08,STL,0.0
3264,2021-12-09,STL,0.0
3265,2021-12-10,STL,0.92
3266,2021-12-11,STL,0.0
3267,2021-12-12,STL,0.0
3268,2021-12-13,STL,0.0
3269,2021-12-14,STL,0.05
3270,2021-12-15,STL,0.0
3271,2021-12-16,STL,0.31
3272,2021-12-17,STL,0.21
3273,2021-12-18,STL,0.09
3274,2021-12-19,STL,0.0
3275,2021-12-20,STL,0.0
3276,2021-12-21,STL,0.0
3277,2021-12-22,STL,0.0
3278,2021-12-23,STL,0.0
3279,2021-12-24,STL,0.0
3280,2021-12-25,STL,0.0
3281,2021-12-26,STL,0.01
3282,2021-12-27,STL,0.0
3283,2021-12-28,STL,1.08
3284,2021-12-29,STL,0.05
3285,2021-12-30,STL,0.01
3286,2021-12-31,STL,0.0
3287,2022-01-01,STL,0.63
3288,2022-01-02,STL,0.0
3289,2022-01-03,STL,0.0
3290,2022-01-04,STL,0.0
3291,2022-01-05,STL,0.0
3292,2022-01-06,STL,0.0
3293,2022-01-07,STL,0.0
3294,2022-01-08,STL,0.13
3295,2022-01-09,STL,0.02
3296,2022-01-10,STL,0.0
3297,2022-01-11,STL,0.0
3298,2022-01-12,STL,0.0
3299,2022-01-13,STL,0.01
3300,2022-01-14,STL,0.28
3301,2022-01-15,STL,0.27
3302,2022-01-16,STL,0.01
3303,2022-01-17,STL,0.0
3304,2022-01-18,STL,0.0
3305,2022-01-19,STL,0.0
3306,2022-01-20,STL,0.0
3307,2022-01-21,STL,0.0
3308,2022-01-22,STL,0.0
3309,2022-01-23,STL,0.0
3310,2022-01-24,STL,0.0
3311,2022-01-25,STL,0.0
3312,2022-01-26,STL,0.0
3313,2022-01-27,STL,0.0
3314,2022-01-28,STL,0.0
3315,2022-01-29,STL,0.0
3316,2022-01-30,STL,0.0
3317,2022-01-31,STL,0.0
3318,2022-02-01,STL,0.59
3319,2022-02-02,STL,0.49
3320,2022-02-03,STL,0.47
3321,2022-02-04,STL,0.0
3322,2022-02-05,STL,0.0
3323,2022-02-06,STL,0.0
3324,2022-02-07,STL,0.0
3325,2022-02-08,STL,0.0
3326,2022-02-09,STL,0.0
3327,2022-02-10,STL,0.0
3328,2022-02-11,STL,0.1
3329,2022-02-12,STL,0.0
3330,2022-02-13,STL,0.0
3331,2022-02-14,STL,0.0
3332,2022-02-15,STL,0.0
3333,2022-02-16,STL,0.14
3334,2022-02-17,STL,1.41
3335,2022-02-18,STL,0.0
3336,2022-02-19,STL,0.0
3337,2022-02-20,STL,0.0
3338,2022-02-21,STL,0.0
3339,2022-02-22,STL,0.15
3340,2022-02-23,STL,0.03
3341,2022-02-24,STL,0.18
3342,2022-02-25,STL,0.0
3343,2022-02-26,STL,0.0
3344,2022-02-27,STL,0.0
3345,2022-02-28,STL,0.0
3346,2022-03-01,STL,0.0
3347,2022-03-02,STL,0.0
3348,2022-03-03,STL,0.0
3349,2022-03-04,STL,0.0
3350,2022-03-05,STL,0.04
3351,2022-03-06,STL,1.65
3352,2022-03-07,STL,0.01
3353,2022-03-08,STL,0.0
3354,2022-03-09,STL,0.0
3355,2022-03-10,STL,0.0
3356,2022-03-11,STL,0.08
3357,2022-03-12,STL,0.0
3358,2022-03-13,STL,0.0
3359,2022-03-14,STL,0.0
3360,2022-03-15,STL,0.0
3361,2022-03-16,STL,0.0
3362,2022-03-17,STL,0.0
3363,2022-03-18,STL,0.19
3364,2022-03-19,STL,0.06
3365,2022-03-20,STL,0.0
3366,2022-03-21,STL,0.37
3367,2022-03-22,STL,0.24
3368,2022-03-23,STL,0.07
3369,2022-03-24,STL,0.22
3370,2022-03-25,STL,0.0
3371,2022-03-26,STL,0.0
3372,2022-03-27,STL,0.0
3373,2022-03-28,STL,0.0
3374,2022-03-29,STL,0.0
3375,2022-03-30,STL,1.84
3376,2022-03-31,STL,0.02
3377,2022-04-01,STL,0.0
3378,2022-04-02,STL,0.0
3379,2022-04-03,STL,0.0
3380,2022-04-04,STL,0.03
3381,2022-04-05,STL,0.46
3382,2022-04-06,STL,0.19
3383,2022-04-07,STL,0.01
3384,2022-04-08,STL,0.07
3385,2022-04-09,STL,0.0
3386,2022-04-10,STL,0.0
3387,2022-04-11,STL,0.16
3388,2022-04-12,STL,0.0
3389,2022-04-13,STL,0.78
3390,2022-04-14,STL,0.0
3391,2022-04-15,STL,0.0
3392,2022-04-16,STL,0.0
3393,2022-04-17,STL,0.33
3394,2022-04-18,STL,0.0
3395,2022-04-19,STL,0.0
3396,2022-04-20,STL,0.24
3397,2022-04-21,STL,0.01
3398,2022-04-22,STL,0.0
3399,2022-04-23,STL,0.0
3400,2022-04-24,STL,0.89
3401,2022-04-25,STL,0.04
3402,2022-04-26,STL,0.0
3403,2022-04-27,STL,0.0
3404,2022-04-28,STL,0.04
3405,2022-04-29,STL,0.06
3406,2022-04-30,STL,0.09
3407,2022-05-01,STL,0.0
3408,2022-05-02,STL,0.37
3409,2022-05-03,STL,0.15
3410,2022-05-04,STL,0.3
3411,2022-05-05,STL,1.5
3412,2022-05-06,STL,0.26
3413,2022-05-07,STL,0.0
3414,2022-05-08,STL,0.0
3415,2022-05-09,STL,0.0
3416,2022-05-10,STL,0.0
3417,2022-05-11,STL,0.0
3418,2022-05-12,STL,0.0
3419,2022-05-13,STL,0.0
3420,2022-05-14,STL,0.0
3421,2022-05-15,STL,0.0
3422,2022-05-16,STL,0.0
3423,2022-05-17,STL,0.24
3424,2022-05-18,STL,0.46
3425,2022-05-19,STL,0.2
3426,2022-05-20,STL,0.0
3427,2022-05-21,STL,1.59
3428,2022-05-22,STL,0.0
3429,2022-05-23,STL,0.0
3430,2022-05-24,STL,0.0
3431,2022-05-25,STL,1.01
3432,2022-05-26,STL,0.14
3433,2022-05-27,STL,0.01
3434,2022-05-28,STL,0.0
3435,2022-05-29,STL,0.0
3436,2022-05-30,STL,0.0
3437,2022-05-31,STL,0.0
3438,2022-06-01,STL,0.45
3439,2022-06-02,STL,0.0
3440,2022-06-03,STL,0.0
3441,2022-06-04,STL,0.0
3442,2022-06-05,STL,0.0
3443,2022-06-06,STL,0.0
3444,2022-06-07,STL,0.0
3445,2022-06-08,STL,0.42
3446,2022-06-09,STL,0.0
3447,2022-06-10,STL,0.1
3448,2022-06-11,STL,0.0
3449,2022-06-12,STL,0.0
3450,2022-06-13,STL,0.0
3451,2022-06-14,STL,0.0
3452,2022-06-15,STL,0.0
3453,2022-06-16,STL,0.0
3454,2022-06-17,STL,0.34
3455,2022-06-18,STL,0.0
3456,2022-06-19,STL,0.0
3457,2022-06-20,STL,0.0
3458,2022-06-21,STL,0.0
3459,2022-06-22,STL,0.0
3460,2022-06-23,STL,0.0
3461,2022-06-24,STL,0.0
3462,2022-06-25,STL,0.0
3463,2022-06-26,STL,0.48
3464,2022-06-27,STL,0.0
3465,2022-06-28,STL,0.0
3466,2022-06-29,STL,0.0
3467,2022-06-30,STL,0.0
3468,2022-07-01,STL,0.0
3469,2022-07-02,STL,0.3
3470,2022-07-03,STL,0.0
3471,2022-07-04,STL,0.0
3472,2022-07-05,STL,0.0
3473,2022-07-06,STL,0.09
3474,2022-07-07,STL,0.01
3475,2022-07-08,STL,0.22
3476,2022-07-09,STL,0.56
3477,2022-07-10,STL,0.0
3478,2022-07-11,STL,0.0
3479,2022-07-12,STL,0.06
3480,2022-07-13,STL,0.0
3481,2022-07-14,STL,0.0
3482,2022-07-15,STL,0.0
3483,2022-07-16,STL,0.0
3484,2022-07-17,STL,0.74
3485,2022-07-18,STL,0.0
3486,2022-07-19,STL,0.0
3487,2022-07-20,STL,0.0
3488,2022-07-21,STL,0.0
3489,2022-07-22,STL,0.0
3490,2022-07-23,STL,0.0
3491,2022-07-24,STL,0.0
3492,2022-07-25,STL,0.43
3493,2022-07-26,STL,8.64
3494,2022-07-27,STL,0.9
3495,2022-07-28,STL,0.27
3496,2022-07-29,STL,0.0
3497,2022-07-30,STL,0.0
3498,2022-07-31,STL,0.0
3499,2022-08-01,STL,0.0
3500,2022-08-02,STL,0.0
3501,2022-08-03,STL,4.32
3502,2022-08-04,STL,0.44
3503,2022-08-05,STL,0.0
3504,2022-08-06,STL,0.0
3505,2022-08-07,STL,0.0
3506,2022-08-08,STL,0.0
3507,2022-08-09,STL,0.09
3508,2022-08-10,STL,0.0
3509,2022-08-11,STL,0.0
3510,2022-08-12,STL,0.0
3511,2022-08-13,STL,0.0
3512,2022-08-14,STL,0.0
3513,2022-08-15,STL,0.0
3514,2022-08-16,STL,0.41
3515,2022-08-17,STL,0.0
3516,2022-08-18,STL,0.0
3517,2022-08-19,STL,0.0
3518,2022-08-20,STL,0.0
3519,2022-08-21,STL,0.0
3520,2022-08-22,STL,0.0
3521,2022-08-23,STL,0.0
3522,2022-08-24,STL,0.0
3523,2022-08-25,STL,0.2
3524,2022-08-26,STL,0.0
3525,2022-08-27,STL,0.0
3526,2022-08-28,STL,0.32
3527,2022-08-29,STL,0.0
3528,2022-08-30,STL,0.0
3529,2022-08-31,STL,0.0
3530,2022-09-01,STL,0.0
3531,2022-09-02,STL,0.03
3532,2022-09-03,STL,0.19
3533,2022-09-04,STL,0.51
3534,2022-09-05,STL,0.14
3535,2022-09-06,STL,0.0
3536,2022-09-07,STL,0.0
3537,2022-09-08,STL,0.0
3538,2022-09-09,STL,0.0
3539,2022-09-10,STL,0.33
3540,2022-09-11,STL,0.33
3541,2022-09-12,STL,0.0
3542,2022-09-13,STL,0.0
3543,2022-09-14,STL,0.0
3544,2022-09-15,STL,0.0
3545,2022-09-16,STL,0.0
3546,2022-09-17,STL,0.0
3547,2022-09-18,STL,0.08
3548,2022-09-19,STL,0.0
3549,2022-09-20,STL,0.0
3550,2022-09-21,STL,0.06
3551,2022-09-22,STL,0.0
3552,2022-09-23,STL,0.06
3553,2022-09-24,STL,0.0
3554,2022-09-25,STL,0.0
3555,2022-09-26,STL,0.0
3556,2022-09-27,STL,0.0
3557,2022-09-28,STL,0.0
3558,2022-09-29,STL,0.0
3559,2022-09-30,STL,0.0
3560,2022-10-01,STL,0.0
3561,2022-10-02,STL,0.0
3562,2022-10-03,STL,0.0
3563,2022-10-04,STL,0.0
3564,2022-10-05,STL,0.0
3565,2022-10-06,STL,0.0
3566,2022-10-07,STL,0.0
3567,2022-10-08,STL,0.0
3568,2022-10-09,STL,0.0
3569,2022-10-10,STL,0.0
3570,2022-10-11,STL,0.19
3571,2022-10-12,STL,0.11
3572,2022-10-13,STL,0.0
3573,2022-10-14,STL,0.0
3574,2022-10-15,STL,0.0
3575,2022-10-16,STL,0.0
3576,2022-10-17,STL,0.0
3577,2022-10-18,STL,0.0
3578,2022-10-19,STL,0.0
3579,2022-10-20,STL,0.0
3580,2022-10-21,STL,0.0
3581,2022-10-22,STL,0.0
3582,2022-10-23,STL,0.0
3583,2022-10-24,STL,0.12
3584,2022-10-25,STL,2.31
3585,2022-10-26,STL,0.0
3586,2022-10-27,STL,0.0
3587,2022-10-28,STL,0.0
3588,2022-10-29,STL,0.02
3589,2022-10-30,STL,0.92
3590,2022-10-31,STL,0.01
3591,2022-11-01,STL,0.0
3592,2022-11-02,STL,0.0
3593,2022-11-03,STL,0.0
3594,2022-11-04,STL,0.81
3595,2022-11-05,STL,0.27
3596,2022-11-06,STL,0.0
3597,2022-11-07,STL,0.0
3598,2022-11-08,STL,0.0
3599,2022-11-09,STL,0.0
3600,2022-11-10,STL,0.0
3601,2022-11-11,STL,0.0
3602,2022-11-12,STL,0.0
3603,2022-11-13,STL,0.0
3604,2022-11-14,STL,0.02
3605,2022-11-15,STL,0.18
3606,2022-11-16,STL,0.0
3607,2022-11-17,STL,0.0
3608,2022-11-18,STL,0.0
3609,2022-11-19,STL,0.0
3610,2022-11-20,STL,0.0
3611,2022-11-21,STL,0.0
3612,2022-11-22,STL,0.0
3613,2022-11-23,STL,0.0
3614,2022-11-24,STL,0.36
3615,2022-11-25,STL,0.0
3616,2022-11-26,STL,0.45
3617,2022-11-27,STL,0.36
3618,2022-11-28,STL,0.0
3619,2022-11-29,STL,0.0
3620,2022-11-30,STL,0.0
3621,2022-12-01,STL,0.0
3622,2022-12-02,STL,0.0
3623,2022-12-03,STL,0.0
3624,2022-12-04,STL,0.0
3625,2022-12-05,STL,0.0
3626,2022-12-06,STL,0.03
3627,2022-12-07,STL,0.0
3628,2022-12-08,STL,0.16
3629,2022-12-09,STL,0.06
3630,2022-12-10,STL,0.0
3631,2022-12-11,STL,0.0
3632,2022-12-12,STL,0.0
3633,2022-12-13,STL,0.77
3634,2022-12-14,STL,0.44
3635,2022-12-15,STL,0.0
3636,2022-12-16,STL,0.0
3637,2022-12-17,STL,0.0
3638,2022-12-18,STL,0.0
3639,2022-12-19,STL,0.0
3640,2022-12-20,STL,0.0
3641,2022-12-21,STL,0.0
3642,2022-12-22,STL,0.14
3643,2022-12-23,STL,0.0
3644,2022-12-24,STL,0.0
3645,2022-12-25,STL,0.04
3646,2022-12-26,STL,0.01
3647,2022-12-27,STL,0.0
3648,2022-12-28,STL,0.0
3649,2022-12-29,STL,0.0
3650,2022-12-30,STL,0.31
3651,2022-12-31,STL,0.0
